Res_Newton,Res_Grid,Res_Real,Newton_Error,Grid_Error
0.3089264126508419,0.3089264068346266,0.308926412650841893782218477605,2.5700539680150237e-17,5.816215316979414e-09
0.24801374594218492,0.24801371968647717,0.248013745942183395642988599919,1.5254464464790921e-15,2.625570622138972e-08
0.33635065057450975,0.33635060830031194,0.336350650574509919275895498842,1.72927000875617e-16,4.227419798192722e-08
0.42316759684593025,0.4231675902716501,0.423167596845930103393934174567,1.4608891361018054e-16,6.574280029719497e-09
0.23334085874559035,0.23334085872917842,0.233340858745590185661015187205,1.6590293251917665e-16,1.641176146974009e-11
0.2382790661299995,0.2382790532904325,0.238279066129998739537632238766,7.55445250640647e-16,1.2839566237494061e-08
0.2284049212039772,0.22840492118994174,0.22840492120397672051728790721,4.864720338504367e-16,1.4034980760852994e-11
0.3402029211316722,0.3402028984595346,0.340202921131672382429922635796,1.622846748155403e-16,2.2672137774041356e-08
0.3964695591798806,0.39646952304962757,0.396469559179880589123601992918,7.300716305047512e-18,3.6130253018935466e-08
0.4045604806045463,0.4045604675272738,0.404560480604544829685948297408,1.472311056023175e-15,1.3077271014805376e-08
0.2689167005726272,0.26891668819289266,0.268916700572627572663656347651,3.96250435652256e-16,1.2379734911539167e-08
0.243178038044943,0.24317801508567952,0.24317803804494210906367134572,8.977265059188e-16,2.2959262592658734e-08
0.37486528927284823,0.3748652746264875,0.374865289272847711956688122331,5.224686512197932e-16,1.4646360212868887e-08
0.20597477952784238,0.2059747793516908,0.205974779527843633031704633572,1.2553850976141568e-15,1.7615282094137936e-10
0.2462790978821281,0.24627909608361567,0.246279097882128321527833746145,2.2636288957575323e-16,1.798512648686984e-09
0.19922317990850502,0.19922317405415718,0.19922317990850475650318636467,2.649483172157954e-16,5.854347574891529e-09
0.3488048794268438,0.34880487937651145,0.348804879426843664013244942802,1.3064094448065216e-16,5.033221875849561e-11
0.30041189366433035,0.30041187951726717,0.300411893664330482190727147361,1.2828714728519809e-16,1.414706331587333e-08
0.21084733463388647,0.2108473123124201,0.21084733463388637642102657882,9.203690403974953e-17,2.2321466277675537e-08
0.24167674246170612,0.24167673265972534,0.241676742461705859297348423123,2.5843985950968216e-16,9.801980524157894e-09
0.31242934947260975,0.3124293481201951,0.312429349472609595014582254871,1.5696632934167668e-16,1.3524144677671264e-09
0.27148658704463313,0.27148657939300314,0.271486587044633403339239426643,2.7137936958381247e-16,7.651630267654147e-09
0.20088726207606308,0.20088725993304493,0.200887262076063229744594948563,1.4636210160245582e-16,2.1430182981854852e-09
0.40944274199980357,0.4094427256884624,0.409442741999803522736886477888,4.946907613169947e-17,1.6311341117172492e-08
0.26970353505848776,0.26970353473264913,0.26970353505848800729113286159,2.4286025386479955e-16,3.2583887671252504e-10
0.15593185875593946,0.15593184533118581,0.155931858755938290342011771922,1.1660981198355293e-15,1.3424752475979171e-08
0.24351321050929792,0.243513209373245,0.243513210509297226062466433874,6.9105434461583565e-16,1.1360522273502285e-09
0.22727520764200476,0.22727519269521462,0.227275207642004215062056095931,5.467145768080709e-16,1.4946789592199846e-08
0.2395768023110713,0.23957676756306068,0.239576802311071137809280924412,1.7515824662237732e-16,3.4748010460363106e-08
0.2464191923759609,0.24641915404051373,0.246419192375960892656235899835,1.7756521798560982e-17,3.833544716003872e-08
0.2385056953678302,0.2385056916291024,0.238505695367830394378348531206,1.9385217720642424e-16,3.738727993425915e-09
0.23810338353240568,0.2381033795546439,0.238103383532404896809031898911,7.800721509998856e-16,3.9777610065499735e-09
0.20831278057963024,0.20831275261283028,0.208312780579630260040121951439,2.4395649260346642e-17,2.7966799983596023e-08
0.3027699078091692,0.3027699075058169,0.302769907809168355660989367639,8.252290627078443e-16,3.03351462504753e-10
0.3573053021960858,0.35730530041817526,0.357305302196087170663853144393,1.3651088383861093e-15,1.7779119061209005e-09
0.2830864244749251,0.2830864240760562,0.283086424474923927545438591299,1.1748670317322441e-15,3.9886770750047735e-10
0.21602114780279985,0.21602113087549807,0.216021147802799605696724644377,2.453708653535334e-16,1.6927301537116936e-08
0.22939150293536498,0.22939148451670732,0.229391502935365102756210999443,1.2571127018426686e-16,1.8418657780328746e-08
0.2218090940338957,0.2218090813181126,0.221809094033895403132572809591,3.008686518483954e-16,1.2715782792273711e-08
0.2938675763419039,0.29386752780588243,0.29386757634190345644451841355,4.568616787689147e-16,4.8536021022833145e-08
0.2180340050170573,0.2180339778094273,0.218034005017057287331509466109,1.5634911695618008e-17,2.720762999443829e-08
0.26984997058043053,0.26984995679912965,0.269849970580430207445792337832,3.2408463244914745e-16,1.3781300554172609e-08
0.24596467556389556,0.24596467547647732,0.245964675563895779081391224186,2.1622160707456322e-16,8.741845553562589e-11
0.21960445975975762,0.21960444284346378,0.219604459759756875050042322962,7.447355605327374e-16,1.6916293093196357e-08
0.3295816300318975,0.3295815906886317,0.329581630031897013739662305349,4.852161661906872e-16,3.934326532668134e-08
0.20566916276734737,0.20566916222616619,0.205669162767347370744253565626,1.9521944509870627e-18,5.411811851523179e-10
0.32848498016393596,0.32848497986134256,0.32848498016393324029853665333,2.7175878863582568e-15,3.0259067719744686e-10
0.30102809333433916,0.3010280660244684,0.30102809333433866170357615962,5.023519591609659e-16,2.7309870251370308e-08
