Res_Newton,Res_Grid,Res_Real,Newton_Error,Grid_Error
0.18532306116774555,0.18532305989563905,0.185323061167745681126617618612,1.3030090365591752e-16,1.2721066337702205e-09
0.16610877317390765,0.16610877311152028,0.166108773173907695567721830659,4.217005893267141e-17,6.23874152154839e-11
0.09920847151276771,0.09920847141670537,0.0992084715128100798394161399643,4.2370140339549595e-14,9.610470877957518e-11
0.184107872668375,0.18410787252417643,0.184107872668374928797475707763,7.11829250224746e-17,1.441984985685275e-10
0.14220059726804604,0.1422005962200065,0.142200597274872626150393411305,6.826584429158937e-12,1.054866128467363e-09
0.10166975562950017,0.10166975488202898,0.101669755629544936121168976547,4.476136722593399e-14,7.47515957417013e-10
0.120635392858265,0.12063539154047437,0.120635392858288042357168410259,2.3047548475960634e-14,1.3178136741688836e-09
0.27851828384721544,0.2785182841746706,0.278518284202569696878972664222,3.553542548061638e-10,2.789908071888716e-11
0.24421664177538302,0.24421664112122993,0.244216645308549471586368798076,3.533166451711901e-09,4.187319544516933e-09
0.15876610611438796,0.15876610559821672,0.158766106114402748865202257228,1.4787364235617724e-14,5.161860319997794e-10
0.1550455878741341,0.15504558715155142,0.155045587874134142882909910692,3.1965641907187646e-17,7.225827200941677e-10
0.17049574549821267,0.17049574482305851,0.170495745712219014057874196356,2.1400634439155835e-10,8.891604991971267e-10
0.10091351257355208,0.10091351244864243,0.100913512620176524671398454636,4.662444696012875e-11,1.7153409902625846e-10
0.15735282936472006,0.15735282616950624,0.157352829366404709868251343564,1.6846505440949343e-12,3.1968984662983668e-09
0.26733186295145717,0.2673318623655076,0.267331863254611806991427883929,3.031546405029609e-10,8.891042071478886e-10
0.2211203340369537,0.22112033262212502,0.221120334036953730088416604327,3.826312753428812e-17,1.4148287091501747e-09
0.16322643607752135,0.16322643547118118,0.163226436077521619715689235721,2.6674151583928834e-16,6.063404392568897e-10
0.16468187499102196,0.16468187482517604,0.164681874991021887419448391282,7.738526765771997e-17,1.6584584294493108e-10
0.25614142463668904,0.25614145180825665,0.256141453057939403683105599898,2.8421250362422155e-08,1.2496827554127045e-09
0.3036286067594348,0.30362860603598674,0.303628606759450357817978544831,1.5541897549826302e-14,7.234636211181953e-10
0.20175526101305263,0.20175525825821428,0.201755261013053233573999529941,5.999732489338531e-16,2.7548389574059805e-09
0.3151103095510857,0.31511030477992547,0.315110309551085011947728039028,6.979971007109121e-16,4.771159546668295e-09
0.16015424477799992,0.16015424429687058,0.160154244778000151098639674807,2.3544878207629717e-16,4.811295662692333e-10
0.26250131798035164,0.262501317633042,0.262501317980354775555266308029,3.1305679860839433e-15,3.473127560715418e-10
0.21093343892453273,0.21093343780737572,0.210933438925264143448492553828,7.314144177339939e-13,1.1178884202099138e-09
0.13038828824945298,0.1303882865650199,0.130388288249453019285694813826,4.215568967587435e-17,1.684433107407812e-09
0.14854226627589512,0.1485422655725852,0.148542266406358496172188526896,1.3046337772856007e-10,8.337732880389835e-10
0.19074747131482767,0.19074747127410596,0.190747471314827783745581505617,1.18034048305607e-16,4.072182182082073e-11
0.1714216208000202,0.17142162018893928,0.171421620800071329803306180145,5.1116287981694805e-14,6.111320521408074e-10
0.13297981042207543,0.13297980884210073,0.132979810422212658702552349607,1.3722469597991324e-13,1.5801119313185023e-09
0.3836511936653628,0.38365120054084,0.383651205199360147655798514579,1.1533997325795045e-08,4.658520138210523e-09
0.1415739465608366,0.14157394505455345,0.141573946560836349766546993804,2.5567955170777374e-16,1.5062828980831148e-09
0.2984868692795085,0.2984868688451302,0.298486869288008723216906554202,8.500207776792984e-12,4.428785188750643e-10
0.12819485200928946,0.12819485176340947,0.128194852009289458805832691115,2.6874088910798828e-18,2.458799857281177e-10
0.19009497470583206,0.19009497456665797,0.190094974705832931085789676367,8.717273328449345e-16,1.3917496064739052e-10
0.29557144515372846,0.2955714422666001,0.295571445155510905440945198287,1.7824428339106544e-12,2.8889108125446336e-09
0.23369675977280704,0.23369675530835213,0.233696759775171046616736438382,2.364002130493949e-12,4.466818918994252e-09
0.16886872843056985,0.16886872896540975,0.168868728982919112832772340254,5.523492595611801e-10,1.7509364966383785e-11
0.09459562761690359,0.09459562593932633,0.0945956276170231014484276982852,1.1951610437293708e-13,1.6776967737681934e-09
0.20142331711237826,0.20142331409517755,0.201423317112391388812416453669,1.3124841321160141e-14,3.0172138363383468e-09
0.12161024345329859,0.1216102431696897,0.121610243453298620707381219263,3.4726854694299733e-17,2.8360892110242947e-10
0.1791370498424267,0.1791370491487293,0.179137049842426811066526092776,1.0669519182546907e-16,6.936975117693814e-10
0.1971028849096785,0.19710288306847962,0.197102884934059350482276843766,2.4380845316945513e-11,1.8655797331144917e-09
0.1279365252851141,0.12793652777005565,0.127936529671920988226460704315,4.3868068938407415e-09,1.901865335762196e-09
0.17375941946208587,0.173759418255259,0.173759419462086199572555777808,3.317146190726578e-16,1.2068271923814844e-09
0.17473703140340177,0.1747370282866335,0.174737031403401751186901482933,2.0125387787166655e-17,3.1167682400220078e-09
0.2620346985156806,0.2620346966438722,0.262034698515680542206461960065,7.745061360730926e-17,1.8718083530252384e-09
0.24522927367891884,0.24522927005329248,0.245229273678919000219554282244,1.647866159876281e-16,3.625626519484047e-09
0.2138488968505545,0.213848896850555,0.213848896850554745166537826265,2.4668326113766256e-16,2.529170999436579e-16
0.16947850339869366,0.16947850300790862,0.16947850365062238736536348835,2.5192872338154295e-10,6.427137665954245e-10
0.22367219687331077,0.2236721921287506,0.223672196873310823514768926442,4.891397294603738e-17,4.744560210332194e-09
0.3049640010665858,0.3049640010739729,0.304964001075399415847674120262,8.813638847645464e-12,1.4264923975458285e-12
0.1666831666648552,0.16668316390528162,0.166683166664855172037886408989,2.0358046749888392e-17,2.7595735492970136e-09
0.22052811630017818,0.22052811333158104,0.220528116300178448547958784843,2.644308720410893e-16,2.9685974103112525e-09
0.15443724970938927,0.15443724894799854,0.154437249709388969815314184061,2.9839986193236695e-16,7.613904298434655e-10
0.1308395974289204,0.13083959460137848,0.130839597428920453916935636443,5.279377098460794e-17,2.8275419756167448e-09
0.12986669015024022,0.12986668951497635,0.129866690152332245382582167266,2.0920293763433425e-12,6.373558986627055e-10
0.35330393154334966,0.3533039293498464,0.353303931591139662013990037014,4.77900034634221e-11,2.2412932713744343e-09
0.27087470562723703,0.2708746993757637,0.270874705631083273709566870644,3.846240220059659e-12,6.255319579211846e-09
0.184788583794438,0.18478858255149389,0.184788585410742101725429274105,1.616304107857442e-09,2.859248216605476e-09
0.17004064613809128,0.17004064607474587,0.170040646138091172508548408735,1.0564148012039058e-16,6.334530660746951e-11
0.21573193221718176,0.2157319330789799,0.215731934870369907082505633031,2.653188147145997e-09,1.7913900142897465e-09
0.13210547569618936,0.13210547495136177,0.132105475696683291410698783193,4.939352611529816e-13,7.453215237558538e-10
0.1637578931258839,0.16375789325607834,0.163757893339718221217729555575,2.1383431909872963e-10,8.363988053529394e-11
0.3125848880557137,0.3125848878732934,0.312584888055715265163338360968,1.5485597042495883e-15,1.8242184964665388e-10
0.27333161567824865,0.2733316147032103,0.273331615678248951736477486741,3.000568392719676e-16,9.750386279118993e-10
0.17550687814573618,0.17550687541684268,0.175506878145736191195303571388,1.3019152983273464e-17,2.728893513078268e-09
0.14793863714481306,0.1479386372754649,0.147938637509958569214682618934,3.651455070627003e-10,2.34493656613119e-10
0.22567444306535345,0.2256744423071742,0.225674443065353410566968213088,3.6657229012207646e-17,7.581792049539165e-10
0.12404695148570133,0.12404695085828046,0.124046951487591521433683084488,1.8901925348134514e-12,6.293110577971648e-10
0.11929346791347291,0.11929347286516674,0.119293473873682258275288043838,5.9602093495939385e-09,1.0085155168496415e-09
0.2146478912363004,0.2146478908074913,0.214647891467656614142855391201,2.3135621090354328e-10,6.601653102433873e-10
0.14611784770130834,0.14611784755111712,0.146117847701308262819552474776,7.706100237928634e-17,1.5019114351046933e-10
0.18821460661045655,0.18821460661045653,0.188214606610456418927777339568,1.340097718510058e-16,1.062541962353769e-16
0.34362514397424376,0.34362514077268236,0.343625144514214194799828558936,5.399704317988866e-10,3.74153183667415e-09
0.1691924226416697,0.16919241952107264,0.169192423118809526059118877209,4.771398274793716e-10,3.5977368860162163e-09
0.20676025318770824,0.20676025311552246,0.20676025318770838474346471737,1.41948780151846e-16,7.218592707591252e-11
0.11353942409030372,0.1135394223898787,0.113539424138500712008645451306,4.81969892722729e-11,1.7486220122824276e-09
0.284241366937771,0.2842413730522171,0.284241374517526759566065983265,7.579755736761283e-09,1.4653096761824134e-09
0.33562022281754306,0.3356202215057095,0.335620222817549327985001591681,6.271125921794176e-15,1.3118398018186739e-09
0.1782502241098499,0.17825022237762375,0.178250224109932905646610153253,8.301379515649061e-14,1.7323091541003719e-09
0.179350426627213,0.17935042581661975,0.179350426627213088631663864243,7.764339288393712e-17,8.105933368251506e-10
0.26955917151416386,0.2695591706279878,0.269559171514205503999832697318,4.16395416637241e-14,8.862177165057263e-10
0.13892479561183488,0.13892479455880277,0.138924795611898613720239951579,6.373559176336243e-14,1.0530958415494043e-09
0.26003005271083723,0.26003006079071467,0.260030061352319969982037506683,8.641482736050708e-09,5.616053022642441e-10
0.14512254834542856,0.14512254831073243,0.145122548345429667791907049993,1.1030496859940986e-15,3.4697237903759076e-11
0.2188634405616064,0.21886343972403008,0.218863440561606606958422346292,2.1424928486551315e-16,8.375765281105617e-10
0.2210750286478009,0.22107502847664492,0.221075028647801115782448404828,2.1276800636267842e-16,1.7115619104710914e-10
0.10210701921475919,0.10210701921453863,0.102107019214758963138825024857,2.2671244648986927e-16,2.203329691831053e-13
0.09765120582494263,0.09765120554064832,0.0976512058361012832311687916333,1.1158650326318421e-11,2.954529606417212e-10
0.13964370045901534,0.13964369948261107,0.139643700547091413476516804849,8.807607824082609e-11,1.0644803412386582e-09
0.20873730130711032,0.20873729876550398,0.20873730141216884181439459213,1.0505851843597033e-10,2.6466648604906622e-09
0.16112352235205912,0.16112352201355934,0.161123522402928512754186779002,5.0869389656952475e-11,3.893691734155026e-10
0.21544080239704289,0.21544079783315592,0.215440802404795794460541042211,7.752909086151344e-12,4.571639871880124e-09
0.205857204150751,0.20585720525062,0.205857209664393588060344829081,5.513642577197681e-09,4.413773575766906e-09
0.22573782393862105,0.2257378142107708,0.225737823946391192696928764848,7.770146581002204e-12,9.735620394134962e-09
0.1451009311186365,0.1451009280681953,0.145100931119105487219030890396,4.689813846569838e-13,3.050910186572594e-09
0.17976582511144273,0.17976582193435417,0.179765825118903331431432688604,7.46059730148093e-12,3.184549161755903e-09
0.264859310832454,0.26485930891298987,0.264859311206630556858217139221,3.7417654778121997e-10,2.2936406909664434e-09
0.2680408287197676,0.2680408286398061,0.268040828829804477766694076198,1.1003689014879925e-10,1.8999837202907442e-10
0.2254766772768581,0.2254766741880476,0.225476677276857958874063484739,1.4736177158166044e-16,3.088810365557211e-09
0.1575621167211235,0.15756211669593553,0.157562116721127512636938043188,4.016326796211588e-15,2.5191979153374525e-11
0.1660185736033173,0.16601857311442825,0.166018573603317208778741166406,7.885595410980422e-17,4.888889615060852e-10
0.10591569369489214,0.10591569330679616,0.105915694196573553410222604187,5.016814182642098e-10,8.897773902901467e-10
0.1608019817092513,0.16080198066161036,0.160801981709289744765233442119,3.8437691917258157e-14,1.0476793839087053e-09
0.2089301093068893,0.20893010763891054,0.208930109310974843817867588166,4.0855493219217694e-12,1.6720643044374063e-09
0.12217503597665275,0.1221750352509954,0.122175035976652849671584082891,1.0361015137458877e-16,7.25657443383074e-10
0.12963445989778996,0.12963445942910337,0.129634459897791134926586944769,1.1740016904540455e-15,4.68687763540382e-10
0.1863203783384454,0.18632037788804967,0.186320378339060238398323405084,6.148468566122449e-13,4.510105675757556e-10
0.227057167374378,0.22705716323696762,0.227057167374377997677183749659,7.332021844774196e-18,4.1374103791856925e-09
0.21106390257762228,0.21106390233621516,0.211063902581299958143124600777,3.677677122671613e-12,2.450847936417706e-10
0.1924000223389708,0.19240002463812558,0.192400024932875586465095716753,2.5939047867138723e-09,2.9475000348869564e-10
0.1303542908176605,0.13035428972678606,0.130354290817728846124584839223,6.833971713547805e-14,1.0909427860471834e-09
0.1478887880041112,0.1478887873550803,0.147888788267785499153990508117,2.636742945325525e-10,9.127052068800227e-10
0.1830207225789783,0.1830207210304165,0.183020724195906097551921764,1.616927791013533e-09,3.1654895975771308e-09
0.36061034112639606,0.36061033757769734,0.360610341126396017265536771292,4.3929899233416994e-17,3.5486986798354985e-09
0.21964865843167933,0.21964865755922877,0.219648658433016745118590080081,1.337417322585594e-12,8.73787973566661e-10
0.1779868352881555,0.17798683425334677,0.177986835288169258073055484626,1.3748712747169545e-14,1.034822487410737e-09
0.38472449671243464,0.384724492077836,0.384724496807128876442086874868,9.469423824061474e-11,4.729292887540774e-09
0.17605899906550682,0.1760589990325065,0.176058999088617153748787971606,2.311033775352455e-11,5.611066244863393e-11
0.20521362634867032,0.20521362618416936,0.2052136263491488141985595734,4.784892704233629e-13,1.6497945767301557e-10
0.2622623118166429,0.2622623139789047,0.262262314008353935911219136589,2.1917110457502413e-09,2.9449231707576184e-11
0.3160315799447304,0.316031581175248,0.316031581395580605826788650364,1.4508501939027188e-09,2.2033261718028472e-10
0.1216952848191434,0.12169528358087399,0.121695284901066961574113262879,8.192355490031068e-11,1.320192972458646e-09
0.42487768880097765,0.42487768566454576,0.424877688802402255532266948496,1.4246068568393037e-12,3.1378564988381565e-09
0.2158376897228749,0.21583768905484713,0.215837689745398997345176770107,2.252409927679354e-11,6.905518712651711e-10
0.26344558470777224,0.2634455845838075,0.263445584755914871643234665711,4.81426315137483e-11,1.7210735888583173e-10
0.2436106504235424,0.24361064704041824,0.243610650423995237404203799151,4.5282989865329917e-13,3.3835769995966464e-09
0.16779015456207302,0.16779015378615467,0.167790154565903361598111725198,3.830337673116584e-12,7.797486950161472e-10
0.2252555630028589,0.2252555609615905,0.22525556300285868568790906578,2.1385824563709512e-16,2.041268190448716e-09
0.23652730562176566,0.236527303484149,0.236527305621788756376465839383,2.309639446266785e-14,2.1376397634028645e-09
0.254860234323816,0.2548602341289426,0.254860234323816068594180640292,7.574238900612537e-17,1.9487347094080286e-10
0.1605551364148625,0.16055513699931914,0.160555137094048667439115727739,6.791861747837847e-10,9.472952504007043e-11
0.2505274512715119,0.25052744913092756,0.250527451478970387230302834296,2.0745850658201227e-10,2.3480428274908126e-09
0.14242552225974373,0.14242552011663384,0.142425522259754350178597194803,1.0624805725813506e-14,2.1431205088065193e-09
0.29880806941266996,0.2988080660995202,0.298808069412795073036694441303,1.2510979822305902e-13,3.3132748643451076e-09
0.23496805078007021,0.23496804989667047,0.234968051499803688220010549637,7.197334737195271e-10,1.6031332159659095e-09
0.21865243351881627,0.21865242961389994,0.218652433518878844919865231308,6.25700487658503e-14,3.904978904778102e-09
0.16819073855290734,0.16819073850666308,0.168190738553072006930731641425,1.6466960869174795e-13,4.640892803128147e-11
0.23658109990718962,0.23658109584855883,0.236581099907807717497242581504,6.180993716289755e-13,4.059248891929933e-09
0.2350920829842491,0.23509208229283765,0.235092082984249105580736228013,1.0778445577207733e-18,6.914114547886418e-10
0.2665392758246958,0.2665392739475303,0.266539275824695737276444190276,3.8786167494844237e-17,1.8771654398281057e-09
0.19822352134568685,0.19822352119655717,0.198223521345687009557491540785,1.5566800204257e-16,1.4912983649447843e-10
0.1345877350531711,0.13458773498128768,0.134587735053171071229779833296,2.13065372994298e-17,7.18833945798384e-11
0.2280798112739311,0.2280798112833482,0.228079811643407059894772967941,3.694759664542917e-10,3.600588604703918e-10
0.20062990834453073,0.2006299062076989,0.200629908344535589704957588292,4.8567384534276065e-15,2.136836679335172e-09
0.2092452175679691,0.20924521394168144,0.209245217576670397133600429814,8.701297585591758e-12,3.634988956627641e-09
0.2729637529022046,0.2729637528918688,0.272963752902204477291428947656,1.1546260291673168e-16,1.0335672318598672e-11
0.09399766137931792,0.0939976616397344,0.0939976623488250377031439214433,9.695071171650871e-10,7.090906371182659e-10
0.14231797037308347,0.14231796977494393,0.142317970373083332561021582385,1.363102787009684e-16,5.981394015892771e-10
0.14232320915531216,0.14232320882436464,0.142323209619436435637096677771,4.641242775341949e-10,7.950717969233081e-10
0.17195755935611046,0.1719575566142489,0.171957559363487857356383080451,7.377400850921054e-12,2.7492389442158974e-09
0.20026467561628442,0.20026467512045118,0.200264675699998612037651684434,8.371419654405633e-11,5.795474321249456e-10
0.13390358618684162,0.13390372292834632,0.133903723932570103276016941514,1.3774572848665287e-07,1.0042237839885321e-09
0.2081382639170097,0.20813826442653025,0.208138264489903648723564765011,5.728939405309134e-10,6.337340365765978e-11
0.18930321470789943,0.1893032108503961,0.18930321470789987518811404857,4.442417445141023e-16,3.857503788770468e-09
0.21028279859128504,0.2102827975915247,0.21028279859128531180855621245,2.7010804022269043e-16,9.997606001862435e-10
0.23886371219903452,0.2388637092020226,0.23886371222227694186694767213,2.324242496380767e-11,3.020254341380688e-09
0.24195155241326627,0.241951550356014,0.241951552413266305943730404554,3.7228610782197465e-17,2.0572522946655255e-09
0.12139108779656818,0.12139108421851093,0.121391087796568309535485516273,1.2837915408220568e-16,3.5780573816409223e-09
0.18871118477821483,0.1887111863897255,0.188711189601081797797628642455,4.822866967848578e-09,3.2113562929448517e-09
0.11463137694528783,0.11463137653887079,0.114631376945288104069441116118,2.7678468265214275e-16,4.064173156964376e-10
0.12863640964293616,0.12863640736860482,0.128636409642936327239093134898,1.713664319601718e-16,2.2743315057395904e-09
0.24205934488225414,0.24205934212347294,0.242059345762130567803749638223,8.798764273296181e-10,3.638657630812004e-09
0.29491423317164817,0.294914229870051,0.294914233171648433503170319478,2.6774875099547565e-16,3.3015974300794447e-09
0.2513417284017533,0.251341726654672,0.251341728401753629323953939979,3.4554030555498247e-16,1.7470816029819127e-09
0.11329066268351287,0.11329066256674833,0.113290662688060240578366079276,4.547368967052835e-12,1.2131191144638348e-10
0.30233967085593205,0.3023396663945153,0.302339670889821905284039885291,3.388985302157961e-11,4.4953065890672994e-09
0.1404812497247063,0.14048124957053437,0.140481249736310862941502092573,1.1604565486700564e-11,1.6577649071296579e-10
0.25555254504075886,0.2555525448977084,0.255552545040763442053174789651,4.581480381024919e-15,1.4305504184649305e-10
0.2905717995301823,0.2905717968452425,0.290571799530182621014477124871,3.145664653384564e-16,2.684940140591822e-09
0.14038212980232748,0.14038212785839507,0.140382129802331051404908874729,3.5747851145638656e-15,1.943935978721203e-09
0.19102417368825209,0.19102417207738304,0.191024173688295141301367655639,4.305553370948294e-14,1.6109121047959297e-09
0.13370860644171045,0.13370860684811503,0.133708608466380427423242049678,2.0246699738070746e-09,1.6182653971487711e-09
0.25982892599447815,0.25982892593835333,0.259828925994481147394506826391,2.992546140723722e-15,5.6127819554260104e-11
0.21598034009751074,0.21598033959654075,0.215980340097510859259677737619,1.1690095592400258e-16,5.009701046166052e-10
0.12291256774505437,0.12291256764452449,0.12291256774511507956699284641,6.07137916116465e-14,1.005905898819389e-10
0.19295570557931568,0.19295570496676692,0.19295570557931577198002346245,8.808482052495773e-17,6.125488497985032e-10
0.26626200073787437,0.2662619990320333,0.266262000746418862275287649275,8.544490883121155e-12,1.714385570385456e-09
0.13501706265744426,0.13501706079574213,0.135017062657444286177271799071,2.723323233775908e-17,1.8617021530270728e-09
0.1885541088601813,0.18855410719529606,0.188554108860181294447290213928,1.8664746391233416e-17,1.6648852387704983e-09
0.29947617010843036,0.29947616838598373,0.299476170118680480986207690895,1.025011920362666e-11,1.7326967489741288e-09
0.18263816370489963,0.18263816437438446,0.18263816536663467887066799097,1.661735047947062e-09,9.922502192611663e-10
0.20824330653967477,0.20824330460652815,0.208243306542910403191355221118,3.2356369601258798e-12,1.9363822519675564e-09
0.1887095959841385,0.18870959593688655,0.188709595984156004048927620264,1.7503380590873805e-14,4.726945573148162e-11
0.17141475469991357,0.1714147546188456,0.17141475469991381199679259828,2.3794259952103487e-16,8.106822360036736e-11
0.22739321914432056,0.22739321501288803,0.227393219144323172141222391477,2.609100216124719e-15,4.131435138519715e-09
0.08580436600685717,0.08580436593613522,0.0858043664042889853644252574616,3.974318108441194e-10,4.681537669132834e-10
0.1804119728360492,0.1804119681918436,0.18041197283610390375466399102,5.469788414065344e-14,4.6442603013054105e-09
0.19890888641761523,0.19890888705213466,0.19890888785300731613019685356,1.4353920889811829e-09,8.008726519884076e-10
0.12856521515324315,0.1285652137667408,0.128565215155120441038544945528,1.8772901800585577e-12,1.3883796475500927e-09
0.27673115515675584,0.27673115503389156,0.276731155156755738704626787858,9.827222945643314e-17,1.228641760378455e-10
0.1611912370332431,0.1611912366569145,0.161191237033743876120992904287,5.007861832088837e-13,3.768293655932657e-10
0.16968801888549467,0.16968801612716786,0.169688018885494601490765404201,7.211357623800271e-17,2.7583267448404056e-09
0.16659959801860175,0.16659959852376788,0.166599599837498943710491198076,1.81889719704761e-09,1.3137310658992387e-09
0.20874486163589515,0.20874486028394298,0.208744861635894883708377959631,2.6215986895414757e-16,1.351951899172679e-09
0.30514073342302406,0.305140728911531,0.305140733423023950173150417671,1.0738473144303187e-16,4.511492960630951e-09
0.20000774777214755,0.20000774725215567,0.200007747772710864131208292729,5.633102870729335e-13,5.205551931728349e-10
0.3177436806487179,0.3177436754003721,0.317743680648717949794137211779,6.42656391390348e-17,5.248345822256685e-09
0.24430399576502682,0.2443039944102211,0.244303995765026845976730795093,3.028705078862201e-17,1.3548057423486417e-09
0.23446206806636016,0.2344620680476238,0.234462068066854783793584516946,4.946207280310378e-13,1.923099429178572e-11
0.2899261397652289,0.2899261386517435,0.289926139774333668227805291397,9.104760831072854e-12,1.1225901758140905e-09
0.14630619782537974,0.14630619755618243,0.146306197838097168534853160582,1.2717432812957447e-11,2.81914736150478e-10
0.2658526484989127,0.2658526481917662,0.265852648563864256054444315443,6.495154239510755e-11,3.72098072826731e-10
0.11587185853044382,0.11587185955309136,0.115871860361632782709543897405,1.8311889607099324e-09,8.08541424612445e-10
0.21546867359541833,0.21546867300693834,0.215468673595417856097864251023,4.691083323903514e-16,5.884795178543209e-10
0.12665092086084298,0.1266509207575089,0.126650920912513305815418151823,5.1670325417697925e-11,1.550044167014112e-10
